Name,mtd_interval,MEF,ASR,time_to_compromise,host_compromise_ratio,network_size
NoMTD,100,0,0.4166666666666667,699.5304614443381,0.1,25
NoMTD,100,0,0.5555555555555556,1243.976587645077,0.2,25
NoMTD,100,0,0.6818181818181818,1533.2432640203992,0.3,25
NoMTD,100,0,0.7142857142857143,1823.8771309171725,0.4,25
NoMTD,100,0,0.7352941176470589,1998.4578611385678,0.5,25
NoMTD,100,0,0.7142857142857143,2413.3085286327046,0.6,25
NoMTD,100,0,0.7291666666666666,2822.3389751242216,0.7,25
NoMTD,100,0,0.7407407407407407,3065.4467178232067,0.8,25
NoMTD,100,0,0.5555555555555556,1081.5340933467257,0.1,50
NoMTD,100,0,0.6666666666666666,1826.0797968505544,0.2,50
NoMTD,100,0,0.75,2386.918009147624,0.3,50
NoMTD,100,0,0.8,2793.3496738176123,0.4,50
NoMTD,100,0,0.8333333333333334,3227.6878036348744,0.5,50
NoMTD,100,0,0.8571428571428571,3725.338083918129,0.6,50
NoMTD,100,0,0.875,4020.72320688373,0.7,50
NoMTD,100,0,0.8888888888888888,4408.910566994689,0.8,50
NoMTD,100,0,0.75,1447.9537660920982,0.1,75
NoMTD,100,0,0.7894736842105263,2908.6933401151373,0.2,75
NoMTD,100,0,0.8333333333333334,3480.4200839000846,0.3,75
NoMTD,100,0,0.8333333333333334,4075.949145614738,0.4,75
NoMTD,100,0,0.872093023255814,4656.337114698679,0.5,75
NoMTD,100,0,0.8823529411764706,4880.256998593705,0.6,75
NoMTD,100,0,0.860655737704918,5396.035931364211,0.7,75
NoMTD,100,0,0.8695652173913043,5665.745652763998,0.8,75
NoMTD,100,0,0.9090909090909091,2070.6839592716055,0.1,100
NoMTD,100,0,0.9090909090909091,2920.5907204971686,0.2,100
NoMTD,100,0,0.9090909090909091,4109.169941942998,0.3,100
NoMTD,100,0,0.851063829787234,5150.954518898939,0.4,100
NoMTD,100,0,0.8620689655172413,5745.451460804782,0.5,100
NoMTD,100,0,0.8571428571428571,6138.9364543189,0.6,100
NoMTD,100,0,0.8333333333333334,6858.544456034212,0.7,100
NoMTD,100,0,0.851063829787234,7673.948031057511,0.8,100
NoMTD,200,0,0.4166666666666667,676.8562838392943,0.1,25
NoMTD,200,0,0.5555555555555556,1343.9966853735928,0.2,25
NoMTD,200,0,0.6818181818181818,1473.5457327237154,0.3,25
NoMTD,200,0,0.7142857142857143,1810.927100947409,0.4,25
NoMTD,200,0,0.78125,2112.3917847970606,0.5,25
NoMTD,200,0,0.75,2552.716152190484,0.6,25
NoMTD,200,0,0.7954545454545454,2746.7084146250845,0.7,25
NoMTD,200,0,0.8,2960.3834401585027,0.8,25
NoMTD,200,0,0.625,1230.2240375683318,0.1,50
NoMTD,200,0,0.7692307692307693,1756.4393912052153,0.2,50
NoMTD,200,0,0.8333333333333334,2399.3634161231785,0.3,50
NoMTD,200,0,0.8695652173913043,2753.706772868464,0.4,50
NoMTD,200,0,0.8928571428571429,3134.562336617073,0.5,50
NoMTD,200,0,0.9090909090909091,3511.8820238623,0.6,50
NoMTD,200,0,0.9210526315789473,4257.040706496203,0.7,50
NoMTD,200,0,0.9302325581395349,4653.002751449118,0.8,50
NoMTD,200,0,0.8333333333333334,1414.6686618426972,0.1,75
NoMTD,200,0,0.7894736842105263,2418.2022514999812,0.2,75
NoMTD,200,0,0.8333333333333334,3428.1069421677985,0.3,75
NoMTD,200,0,0.8571428571428571,4096.860431667419,0.4,75
NoMTD,200,0,0.872093023255814,4636.601460159952,0.5,75
NoMTD,200,0,0.8823529411764706,4906.213536585437,0.6,75
NoMTD,200,0,0.8898305084745762,5351.242332246519,0.7,75
NoMTD,200,0,0.8955223880597015,5792.568715244553,0.8,75
NoMTD,200,0,0.8333333333333334,2462.840640465005,0.1,100
NoMTD,200,0,0.9090909090909091,3404.169055815402,0.2,100
NoMTD,200,0,0.9090909090909091,4375.086511228036,0.3,100
NoMTD,200,0,0.9090909090909091,4838.22048751192,0.4,100
NoMTD,200,0,0.8333333333333334,5552.461087062564,0.5,100
NoMTD,200,0,0.8450704225352113,6282.730708156,0.6,100
NoMTD,200,0,0.8641975308641975,6992.167399060865,0.7,100
NoMTD,200,0,0.8421052631578947,7655.716050883748,0.8,100
NoMTD,100,0,0.4166666666666667,683.8530686650394,0.1,25
NoMTD,100,0,0.5555555555555556,1383.8619530320648,0.2,25
NoMTD,100,0,0.625,1555.7455838110795,0.3,25
NoMTD,100,0,0.625,1994.483684291004,0.4,25
NoMTD,100,0,0.6944444444444444,2201.7870982421255,0.5,25
NoMTD,100,0,0.6818181818181818,2527.1569132482177,0.6,25
NoMTD,100,0,0.7291666666666666,2931.4778726517206,0.7,25
NoMTD,100,0,0.7407407407407407,3071.4947865978156,0.8,25
NoMTD,100,0,0.625,896.519138991398,0.1,50
NoMTD,100,0,0.7142857142857143,1643.2876384185058,0.2,50
NoMTD,100,0,0.7894736842105263,2319.202523596421,0.3,50
NoMTD,100,0,0.8,2798.656192033921,0.4,50
NoMTD,100,0,0.8333333333333334,3034.3751378725005,0.5,50
NoMTD,100,0,0.8571428571428571,3735.500746827882,0.6,50
NoMTD,100,0,0.875,4043.24539281709,0.7,50
NoMTD,100,0,0.8888888888888888,4567.906916246868,0.8,50
NoMTD,100,0,0.6818181818181818,1420.2938862148924,0.1,75
NoMTD,100,0,0.7142857142857143,2711.2680179213485,0.2,75
NoMTD,100,0,0.8035714285714286,3290.532424487079,0.3,75
NoMTD,100,0,0.8333333333333334,3764.290531663328,0.4,75
NoMTD,100,0,0.872093023255814,4218.138528647746,0.5,75
NoMTD,100,0,0.8823529411764706,4819.628774768129,0.6,75
NoMTD,100,0,0.8898305084745762,5464.253398737918,0.7,75
NoMTD,100,0,0.8823529411764706,5864.550740963731,0.8,75
NoMTD,100,0,0.8333333333333334,1962.1448647371376,0.1,100
NoMTD,100,0,0.9090909090909091,2999.666992644047,0.2,100
NoMTD,100,0,0.9090909090909091,4074.986829447592,0.3,100
NoMTD,100,0,0.9090909090909091,4684.540271121799,0.4,100
NoMTD,100,0,0.8928571428571429,5256.573668722858,0.5,100
NoMTD,100,0,0.8333333333333334,6115.005169406006,0.6,100
NoMTD,100,0,0.813953488372093,6681.604632516174,0.7,100
NoMTD,100,0,0.8333333333333334,7470.7703464090155,0.8,100
NoMTD,200,0,0.4166666666666667,979.5948875339543,0.1,25
NoMTD,200,0,0.5555555555555556,1485.140184698834,0.2,25
NoMTD,200,0,0.6818181818181818,1551.130439654368,0.3,25
NoMTD,200,0,0.6666666666666666,2016.2402861554247,0.4,25
NoMTD,200,0,0.7352941176470589,2126.62239334476,0.5,25
NoMTD,200,0,0.7142857142857143,2333.8118006606746,0.6,25
NoMTD,200,0,0.7291666666666666,2692.6643889125553,0.7,25
NoMTD,200,0,0.7407407407407407,2905.0732445645835,0.8,25
NoMTD,200,0,0.5555555555555556,1243.2045047780584,0.1,50
NoMTD,200,0,0.7142857142857143,1808.6988192360386,0.2,50
NoMTD,200,0,0.75,2503.9785171411554,0.3,50
NoMTD,200,0,0.8,2869.333701189452,0.4,50
NoMTD,200,0,0.8333333333333334,3409.5894491141607,0.5,50
NoMTD,200,0,0.8333333333333334,3990.143136050043,0.6,50
NoMTD,200,0,0.8536585365853658,4192.97458606379,0.7,50
NoMTD,200,0,0.8695652173913043,4762.6390001677455,0.8,50
NoMTD,200,0,0.8333333333333334,1654.292486993857,0.1,75
NoMTD,200,0,0.7894736842105263,2859.821360247633,0.2,75
NoMTD,200,0,0.8653846153846154,3326.6619435057137,0.3,75
NoMTD,200,0,0.8823529411764706,3789.4504431441746,0.4,75
NoMTD,200,0,0.9146341463414634,4189.6086439864375,0.5,75
NoMTD,200,0,0.8823529411764706,4708.555908562669,0.6,75
NoMTD,200,0,0.9051724137931034,5041.335820598202,0.7,75
NoMTD,200,0,0.9090909090909091,5347.502502865852,0.8,75
NoMTD,200,0,0.9090909090909091,2149.191821368786,0.1,100
NoMTD,200,0,0.9090909090909091,3208.418452813261,0.2,100
NoMTD,200,0,0.9375,4268.411691736632,0.3,100
NoMTD,200,0,0.9090909090909091,5024.823816380861,0.4,100
NoMTD,200,0,0.9090909090909091,5570.147118389209,0.5,100
NoMTD,200,0,0.8823529411764706,6158.263528692024,0.6,100
NoMTD,200,0,0.8974358974358975,6700.114500925141,0.7,100
NoMTD,200,0,0.8888888888888888,7495.665391619603,0.8,100
NoMTD,100,0,0.4166666666666667,696.3337726059743,0.1,25
NoMTD,100,0,0.5555555555555556,1430.5283329676292,0.2,25
NoMTD,100,0,0.625,1709.2568315266053,0.3,25
NoMTD,100,0,0.625,2060.5001584928814,0.4,25
NoMTD,100,0,0.6944444444444444,2218.3423814201674,0.5,25
NoMTD,100,0,0.6818181818181818,2527.9205690542,0.6,25
NoMTD,100,0,0.7291666666666666,2847.461636125374,0.7,25
NoMTD,100,0,0.7407407407407407,3069.668719600724,0.8,25
NoMTD,100,0,0.625,1072.347601616813,0.1,50
NoMTD,100,0,0.7692307692307693,1922.6676560280684,0.2,50
NoMTD,100,0,0.8333333333333334,2196.0862360299197,0.3,50
NoMTD,100,0,0.8695652173913043,2658.8998710138194,0.4,50
NoMTD,100,0,0.8928571428571429,3106.793599612891,0.5,50
NoMTD,100,0,0.8823529411764706,3769.546258611379,0.6,50
NoMTD,100,0,0.8974358974358975,4236.485059925429,0.7,50
NoMTD,100,0,0.9090909090909091,4597.316786848545,0.8,50
NoMTD,100,0,0.625,2025.414642312027,0.1,75
NoMTD,100,0,0.75,3032.72273553002,0.2,75
NoMTD,100,0,0.8333333333333334,3726.2963574411997,0.3,75
NoMTD,100,0,0.8571428571428571,4274.049218196044,0.4,75
NoMTD,100,0,0.872093023255814,4956.65468114753,0.5,75
NoMTD,100,0,0.8823529411764706,5260.163238992401,0.6,75
NoMTD,100,0,0.9051724137931034,5510.461969191472,0.7,75
NoMTD,100,0,0.9090909090909091,5841.665559022509,0.8,75
NoMTD,100,0,0.8333333333333334,2118.1753464816766,0.1,100
NoMTD,100,0,0.8333333333333334,3449.4388810443306,0.2,100
NoMTD,100,0,0.8571428571428571,4288.540198979381,0.3,100
NoMTD,100,0,0.8163265306122449,5041.752758094425,0.4,100
NoMTD,100,0,0.847457627118644,5559.265240258489,0.5,100
NoMTD,100,0,0.8571428571428571,6049.575175431416,0.6,100
NoMTD,100,0,0.8333333333333334,7063.803184896045,0.7,100
NoMTD,100,0,0.8080808080808081,7683.990027352307,0.8,100
NoMTD,200,0,0.4166666666666667,675.0641554869057,0.1,25
NoMTD,200,0,0.5555555555555556,1418.6318382702743,0.2,25
NoMTD,200,0,0.6818181818181818,1573.4264539053318,0.3,25
NoMTD,200,0,0.7142857142857143,1786.4372915978804,0.4,25
NoMTD,200,0,0.7352941176470589,2131.413006065689,0.5,25
NoMTD,200,0,0.7142857142857143,2587.7418289677635,0.6,25
NoMTD,200,0,0.7608695652173914,2805.340619136465,0.7,25
NoMTD,200,0,0.7692307692307693,3023.1514333309856,0.8,25
NoMTD,200,0,0.625,1200.3272837674854,0.1,50
NoMTD,200,0,0.7692307692307693,1763.3244935081657,0.2,50
NoMTD,200,0,0.8333333333333334,2137.232519449648,0.3,50
NoMTD,200,0,0.8333333333333334,2748.9564211933775,0.4,50
NoMTD,200,0,0.8620689655172413,3194.7465145449146,0.5,50
NoMTD,200,0,0.8571428571428571,3516.1397162340404,0.6,50
NoMTD,200,0,0.875,4259.137592996816,0.7,50
NoMTD,200,0,0.8888888888888888,4687.104127284078,0.8,50
NoMTD,200,0,0.75,1164.4972542308335,0.1,75
NoMTD,200,0,0.75,2776.616625796065,0.2,75
NoMTD,200,0,0.8333333333333334,3676.204495064969,0.3,75
NoMTD,200,0,0.8571428571428571,4114.373266763954,0.4,75
NoMTD,200,0,0.8928571428571429,4532.257145325063,0.5,75
NoMTD,200,0,0.9,4887.138497164142,0.6,75
NoMTD,200,0,0.9210526315789473,5263.944539805418,0.7,75
NoMTD,200,0,0.8955223880597015,5854.347390298872,0.8,75
NoMTD,200,0,0.9090909090909091,2090.881383486865,0.1,100
NoMTD,200,0,0.9090909090909091,3231.680811297397,0.2,100
NoMTD,200,0,0.9090909090909091,4413.078830119598,0.3,100
NoMTD,200,0,0.8695652173913043,4974.880864922442,0.4,100
NoMTD,200,0,0.8771929824561403,5656.5708225966955,0.5,100
NoMTD,200,0,0.8695652173913043,6155.184783493641,0.6,100
NoMTD,200,0,0.875,6950.553260185844,0.7,100
NoMTD,200,0,0.8791208791208791,7514.647074505898,0.8,100
NoMTD,100,0,0.4166666666666667,953.2326428633595,0.1,25
NoMTD,100,0,0.5555555555555556,1035.6999353548058,0.2,25
NoMTD,100,0,0.6818181818181818,1523.4146487188016,0.3,25
NoMTD,100,0,0.7142857142857143,1813.3519596610406,0.4,25
NoMTD,100,0,0.78125,1998.563243900534,0.5,25
NoMTD,100,0,0.7142857142857143,2499.864810064532,0.6,25
NoMTD,100,0,0.7608695652173914,2811.7533023012566,0.7,25
NoMTD,100,0,0.7407407407407407,2974.4556476038774,0.8,25
NoMTD,100,0,0.625,1197.4547374188894,0.1,50
NoMTD,100,0,0.7692307692307693,1748.5931932068452,0.2,50
NoMTD,100,0,0.8333333333333334,2328.8700621375733,0.3,50
NoMTD,100,0,0.8333333333333334,2672.3287660476976,0.4,50
NoMTD,100,0,0.8620689655172413,2880.945996760358,0.5,50
NoMTD,100,0,0.8571428571428571,3704.214612100137,0.6,50
NoMTD,100,0,0.875,4340.792388609994,0.7,50
NoMTD,100,0,0.8888888888888888,4519.57665176635,0.8,50
NoMTD,100,0,0.6818181818181818,1352.0875414209436,0.1,75
NoMTD,100,0,0.7894736842105263,2355.598413497867,0.2,75
NoMTD,100,0,0.8653846153846154,2977.453263543888,0.3,75
NoMTD,100,0,0.8333333333333334,4024.2719003872307,0.4,75
NoMTD,100,0,0.872093023255814,4437.254438199015,0.5,75
NoMTD,100,0,0.8823529411764706,4781.957636846016,0.6,75
NoMTD,100,0,0.9051724137931034,5323.107132919124,0.7,75
NoMTD,100,0,0.9090909090909091,5808.447244059136,0.8,75
NoMTD,100,0,0.9090909090909091,2028.3607830454212,0.1,100
NoMTD,100,0,0.9090909090909091,3317.0723187581407,0.2,100
NoMTD,100,0,0.8571428571428571,4398.220036793084,0.3,100
NoMTD,100,0,0.8695652173913043,5019.792373300734,0.4,100
NoMTD,100,0,0.8620689655172413,5390.487810702482,0.5,100
NoMTD,100,0,0.8333333333333334,6203.100244163951,0.6,100
NoMTD,100,0,0.8333333333333334,6659.560999285513,0.7,100
NoMTD,100,0,0.851063829787234,7449.7024096846235,0.8,100
NoMTD,200,0,0.4166666666666667,952.7770715703247,0.1,25
NoMTD,200,0,0.5555555555555556,1241.0065331455007,0.2,25
NoMTD,200,0,0.6818181818181818,1383.294861971705,0.3,25
NoMTD,200,0,0.7142857142857143,1864.816969579114,0.4,25
NoMTD,200,0,0.78125,2129.117845786542,0.5,25
NoMTD,200,0,0.7894736842105263,2447.984354575561,0.6,25
NoMTD,200,0,0.7954545454545454,2755.0387584842683,0.7,25
NoMTD,200,0,0.8,2949.3518047566768,0.8,25
NoMTD,200,0,0.625,1149.260430190765,0.1,50
NoMTD,200,0,0.7692307692307693,1655.64500627958,0.2,50
NoMTD,200,0,0.8333333333333334,2037.1955618506004,0.3,50
NoMTD,200,0,0.8333333333333334,2593.369136119145,0.4,50
NoMTD,200,0,0.8620689655172413,2869.4947821037467,0.5,50
NoMTD,200,0,0.8823529411764706,3381.6572498179844,0.6,50
NoMTD,200,0,0.875,3720.3827976387256,0.7,50
NoMTD,200,0,0.8888888888888888,4214.475413003332,0.8,50
NoMTD,200,0,0.75,1032.1605738172075,0.1,75
NoMTD,200,0,0.75,2464.790473948399,0.2,75
NoMTD,200,0,0.8035714285714286,3400.1605612025373,0.3,75
NoMTD,200,0,0.8108108108108109,4268.774382414568,0.4,75
NoMTD,200,0,0.8333333333333334,4655.808708727227,0.5,75
NoMTD,200,0,0.8490566037735849,5164.3089847605015,0.6,75
NoMTD,200,0,0.875,5491.177653412645,0.7,75
NoMTD,200,0,0.8695652173913043,5937.653360368462,0.8,75
NoMTD,200,0,0.9090909090909091,1713.752782341528,0.1,100
NoMTD,200,0,0.8695652173913043,3139.2521730513427,0.2,100
NoMTD,200,0,0.8823529411764706,4289.914503597186,0.3,100
NoMTD,200,0,0.8333333333333334,4938.4419528733615,0.4,100
NoMTD,200,0,0.8333333333333334,5740.651014375985,0.5,100
NoMTD,200,0,0.8450704225352113,6355.622858302735,0.6,100
NoMTD,200,0,0.813953488372093,6985.957192861819,0.7,100
NoMTD,200,0,0.8333333333333334,7683.753606470551,0.8,100
NoMTD,100,0,0.4166666666666667,674.1291697189749,0.1,25
NoMTD,100,0,0.5555555555555556,1259.711360491141,0.2,25
NoMTD,100,0,0.6818181818181818,1323.1881330800215,0.3,25
NoMTD,100,0,0.7142857142857143,1642.4679046411363,0.4,25
NoMTD,100,0,0.7352941176470589,2083.2143716603377,0.5,25
NoMTD,100,0,0.7142857142857143,2466.820734666429,0.6,25
NoMTD,100,0,0.7291666666666666,2778.1569664792532,0.7,25
NoMTD,100,0,0.7407407407407407,3026.8637266376286,0.8,25
NoMTD,100,0,0.625,1202.708474847959,0.1,50
NoMTD,100,0,0.7692307692307693,1774.0710656743452,0.2,50
NoMTD,100,0,0.7894736842105263,2151.7688966757564,0.3,50
NoMTD,100,0,0.8333333333333334,2607.369435307219,0.4,50
NoMTD,100,0,0.8620689655172413,2902.961534424237,0.5,50
NoMTD,100,0,0.8823529411764706,3314.140634172591,0.6,50
NoMTD,100,0,0.875,3811.596868603301,0.7,50
NoMTD,100,0,0.8888888888888888,4302.732481167164,0.8,50
NoMTD,100,0,0.8333333333333334,1048.432761366913,0.1,75
NoMTD,100,0,0.8333333333333334,2563.935078063343,0.2,75
NoMTD,100,0,0.9,3114.703815057968,0.3,75
NoMTD,100,0,0.8823529411764706,3637.186293709963,0.4,75
NoMTD,100,0,0.9146341463414634,3913.5667091976675,0.5,75
NoMTD,100,0,0.9183673469387755,4482.929330821301,0.6,75
NoMTD,100,0,0.9375,4927.851773767336,0.7,75
NoMTD,100,0,0.9375,5310.899905051042,0.8,75
NoMTD,100,0,0.9090909090909091,2325.4649285027845,0.1,100
NoMTD,100,0,0.8695652173913043,3151.486696155312,0.2,100
NoMTD,100,0,0.8571428571428571,4353.377432688107,0.3,100
NoMTD,100,0,0.8163265306122449,5043.214541490339,0.4,100
NoMTD,100,0,0.78125,5783.75920461918,0.5,100
NoMTD,100,0,0.8,6648.958933944675,0.6,100
NoMTD,100,0,0.7954545454545454,7284.566742870438,0.7,100
NoMTD,100,0,0.8080808080808081,7865.562827537724,0.8,100
NoMTD,200,0,0.4166666666666667,925.8918657918787,0.1,25
NoMTD,200,0,0.5555555555555556,1185.1915168034202,0.2,25
NoMTD,200,0,0.6818181818181818,1365.7514312591875,0.3,25
NoMTD,200,0,0.7142857142857143,1925.575740799075,0.4,25
NoMTD,200,0,0.7352941176470589,2108.9100895015013,0.5,25
NoMTD,200,0,0.7142857142857143,2542.1845725339317,0.6,25
NoMTD,200,0,0.7291666666666666,2777.1075489685054,0.7,25
NoMTD,200,0,0.7407407407407407,2985.506334204292,0.8,25
NoMTD,200,0,0.625,1238.4785539471854,0.1,50
NoMTD,200,0,0.7142857142857143,1841.9353694245679,0.2,50
NoMTD,200,0,0.7894736842105263,2316.185425167274,0.3,50
NoMTD,200,0,0.8,2967.61228617924,0.4,50
NoMTD,200,0,0.8333333333333334,3451.921040057441,0.5,50
NoMTD,200,0,0.8333333333333334,3946.1856451435488,0.6,50
NoMTD,200,0,0.8536585365853658,4187.938251706944,0.7,50
NoMTD,200,0,0.8695652173913043,4599.632809924721,0.8,50
NoMTD,200,0,0.5357142857142857,1764.1704856017727,0.1,75
NoMTD,200,0,0.6818181818181818,2815.3640158821554,0.2,75
NoMTD,200,0,0.75,3586.3092894341735,0.3,75
NoMTD,200,0,0.7894736842105263,4112.915270099811,0.4,75
NoMTD,200,0,0.8333333333333334,4623.944714184227,0.5,75
NoMTD,200,0,0.8490566037735849,5010.885653141895,0.6,75
NoMTD,200,0,0.875,5520.395010489539,0.7,75
NoMTD,200,0,0.8823529411764706,5953.648821703084,0.8,75
NoMTD,200,0,0.8333333333333334,2051.803775256015,0.1,100
NoMTD,200,0,0.8695652173913043,3077.702057202143,0.2,100
NoMTD,200,0,0.8571428571428571,4256.230675361172,0.3,100
NoMTD,200,0,0.851063829787234,5060.450191047199,0.4,100
NoMTD,200,0,0.847457627118644,5628.549962492166,0.5,100
NoMTD,200,0,0.8695652173913043,6198.468153724341,0.6,100
NoMTD,200,0,0.8235294117647058,6876.892637621547,0.7,100
